timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777001472226,538,Request to Get Repository Details,200,OK,Git API Performance Testing 1-4,text,true,,8102,288,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,532,0,210
1777001472128,636,Request to Get Repository Details,200,OK,Git API Performance Testing 1-3,text,true,,8103,288,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,634,0,308
1777001472325,459,Request to Get Repository Details,200,OK,Git API Performance Testing 1-5,text,true,,8103,288,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,458,0,112
1777001472043,748,Request to Get Repository Details,200,OK,Git API Performance Testing 1-2,text,true,,8102,288,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,746,0,393
1777001472043,763,Request to Get Repository Details,200,OK,Git API Performance Testing 1-1,text,true,,8102,288,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,761,0,393
1777001472437,384,Request to Get Repository Details,200,OK,Git API Performance Testing 1-6,text,true,,8102,288,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,383,0,67
1777001472526,389,Request to Get Repository Details,200,OK,Git API Performance Testing 1-7,text,true,,8103,288,10,10,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,389,0,60
1777001472624,380,Request to Get Repository Details,200,OK,Git API Performance Testing 1-8,text,true,,8102,288,11,11,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,379,0,54
1777001472725,372,Request to Get Repository Details,200,OK,Git API Performance Testing 1-9,text,true,,8102,288,12,12,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,370,0,49
1777001472767,330,Request to Update Repository Details,200,OK,Git API Performance Testing 1-4,text,true,,8030,376,12,12,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,330,0,0
1777001472767,343,Request to Update Repository Details,200,OK,Git API Performance Testing 1-3,text,true,,8031,376,11,11,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,338,0,0
1777001472785,325,Request to Update Repository Details,200,OK,Git API Performance Testing 1-5,text,true,,8031,376,11,11,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,325,0,0
1777001472792,344,Request to Update Repository Details,200,OK,Git API Performance Testing 1-2,text,true,,8030,376,10,10,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,344,0,0
1777001472806,341,Request to Update Repository Details,200,OK,Git API Performance Testing 1-1,text,true,,8030,376,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,341,0,0
1777001472821,373,Request to Update Repository Details,200,OK,Git API Performance Testing 1-6,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,373,0,0
1777001472824,398,Request to Get Repository Details,200,OK,Git API Performance Testing 1-10,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,396,0,49
1777001472916,311,Request to Update Repository Details,200,OK,Git API Performance Testing 1-7,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,310,0,0
1777001472925,356,Request to Get Repository Details,200,OK,Git API Performance Testing 1-11,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,356,0,46
1777001473004,325,Request to Update Repository Details,200,OK,Git API Performance Testing 1-8,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,323,0,0
1777001473024,371,Request to Get Repository Details,200,OK,Git API Performance Testing 1-12,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,369,0,46
1777001473097,331,Request to Update Repository Details,200,OK,Git API Performance Testing 1-9,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,331,0,0
1777001473125,384,Request to Get Repository Details,200,OK,Git API Performance Testing 1-13,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,383,0,46
1777001473223,332,Request to Update Repository Details,200,OK,Git API Performance Testing 1-10,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,331,0,0
1777001473224,370,Request to Get Repository Details,200,OK,Git API Performance Testing 1-14,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,370,0,48
1777001473324,392,Request to Get Repository Details,200,OK,Git API Performance Testing 1-15,text,true,,8103,288,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,392,0,47
1777001473395,332,Request to Update Repository Details,200,OK,Git API Performance Testing 1-12,text,true,,8031,376,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,332,0,0
1777001473282,454,Request to Update Repository Details,200,OK,Git API Performance Testing 1-11,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,454,0,0
1777001473425,377,Request to Get Repository Details,200,OK,Git API Performance Testing 1-16,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,377,0,51
1777001473510,334,Request to Update Repository Details,200,OK,Git API Performance Testing 1-13,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,333,0,0
1777001473525,369,Request to Get Repository Details,200,OK,Git API Performance Testing 1-17,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,369,0,45
1777001473595,302,Request to Update Repository Details,200,OK,Git API Performance Testing 1-14,text,true,,8031,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,302,0,0
1777001473624,382,Request to Get Repository Details,200,OK,Git API Performance Testing 1-18,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,382,0,45
1777001473717,320,Request to Update Repository Details,200,OK,Git API Performance Testing 1-15,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,320,0,0
1777001473724,363,Request to Get Repository Details,200,OK,Git API Performance Testing 1-19,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,362,0,46
1777001473803,382,Request to Update Repository Details,200,OK,Git API Performance Testing 1-16,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,382,0,0
1777001473823,366,Request to Get Repository Details,200,OK,Git API Performance Testing 1-20,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,366,0,49
1777001473895,339,Request to Update Repository Details,200,OK,Git API Performance Testing 1-17,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,339,0,0
1777001473924,378,Request to Get Repository Details,200,OK,Git API Performance Testing 1-21,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,378,0,46
1777001474007,316,Request to Update Repository Details,200,OK,Git API Performance Testing 1-18,text,true,,8031,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,316,0,0
1777001474024,390,Request to Get Repository Details,200,OK,Git API Performance Testing 1-22,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,390,0,45
1777001474087,348,Request to Update Repository Details,200,OK,Git API Performance Testing 1-19,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,348,0,0
1777001474189,325,Request to Update Repository Details,200,OK,Git API Performance Testing 1-20,text,true,,8030,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,325,0,0
1777001474124,407,Request to Get Repository Details,200,OK,Git API Performance Testing 1-23,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,407,0,47
1777001474224,364,Request to Get Repository Details,200,OK,Git API Performance Testing 1-24,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,363,0,46
1777001474303,363,Request to Update Repository Details,200,OK,Git API Performance Testing 1-21,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,363,0,0
1777001474324,393,Request to Get Repository Details,200,OK,Git API Performance Testing 1-25,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,393,0,46
1777001474415,321,Request to Update Repository Details,200,OK,Git API Performance Testing 1-22,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,321,0,0
