timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777001390629,338,Request to Update Repository Details,200,OK,Git API Performance Testing 1-26,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,338,0,0
1777001390641,389,Request to Get Repository Details,200,OK,Git API Performance Testing 1-30,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,388,0,63
1777001390728,334,Request to Update Repository Details,200,OK,Git API Performance Testing 1-27,text,true,,8028,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,334,0,0
1777001390740,397,Request to Get Repository Details,200,OK,Git API Performance Testing 1-31,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,397,0,47
1777001390823,323,Request to Update Repository Details,200,OK,Git API Performance Testing 1-28,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,323,0,0
1777001390840,375,Request to Get Repository Details,200,OK,Git API Performance Testing 1-32,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,374,0,45
1777001390931,301,Request to Update Repository Details,200,OK,Git API Performance Testing 1-29,text,true,,8030,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,300,0,0
1777001390939,383,Request to Get Repository Details,200,OK,Git API Performance Testing 1-33,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,380,0,53
1777001391031,347,Request to Update Repository Details,200,OK,Git API Performance Testing 1-30,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,344,0,0
1777001391040,396,Request to Get Repository Details,200,OK,Git API Performance Testing 1-34,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,396,0,46
1777001391138,319,Request to Update Repository Details,200,OK,Git API Performance Testing 1-31,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,317,0,0
1777001391140,367,Request to Get Repository Details,200,OK,Git API Performance Testing 1-35,text,true,,8100,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,367,0,47
1777001391216,352,Request to Update Repository Details,200,OK,Git API Performance Testing 1-32,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,352,0,0
1777001391240,365,Request to Get Repository Details,200,OK,Git API Performance Testing 1-36,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,365,0,46
1777001391322,318,Request to Update Repository Details,200,OK,Git API Performance Testing 1-33,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,318,0,0
1777001391341,361,Request to Get Repository Details,200,OK,Git API Performance Testing 1-37,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,360,0,47
1777001391436,343,Request to Update Repository Details,200,OK,Git API Performance Testing 1-34,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,342,0,0
1777001391440,374,Request to Get Repository Details,200,OK,Git API Performance Testing 1-38,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,374,0,43
1777001391507,337,Request to Update Repository Details,200,OK,Git API Performance Testing 1-35,text,true,,8028,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,336,0,0
1777001391542,353,Request to Get Repository Details,200,OK,Git API Performance Testing 1-39,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,352,0,48
1777001391605,333,Request to Update Repository Details,200,OK,Git API Performance Testing 1-36,text,true,,8029,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,333,0,0
1777001391640,392,Request to Get Repository Details,200,OK,Git API Performance Testing 1-40,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,391,0,47
1777001391702,334,Request to Update Repository Details,200,OK,Git API Performance Testing 1-37,text,true,,8030,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,334,0,0
1777001391742,375,Request to Get Repository Details,200,OK,Git API Performance Testing 1-41,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,374,0,55
1777001391814,351,Request to Update Repository Details,200,OK,Git API Performance Testing 1-38,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,350,0,0
1777001391841,394,Request to Get Repository Details,200,OK,Git API Performance Testing 1-42,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,393,0,52
1777001391895,349,Request to Update Repository Details,200,OK,Git API Performance Testing 1-39,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,349,0,0
1777001391940,356,Request to Get Repository Details,200,OK,Git API Performance Testing 1-43,text,true,,8100,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,356,0,46
1777001392039,355,Request to Get Repository Details,200,OK,Git API Performance Testing 1-44,text,true,,8102,288,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,355,0,48
1777001392032,372,Request to Update Repository Details,200,OK,Git API Performance Testing 1-40,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,372,0,0
1777001392117,331,Request to Update Repository Details,200,OK,Git API Performance Testing 1-41,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,331,0,0
1777001392141,409,Request to Get Repository Details,200,OK,Git API Performance Testing 1-45,text,true,,8102,288,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,409,0,46
1777001392235,325,Request to Update Repository Details,200,OK,Git API Performance Testing 1-42,text,true,,8029,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,325,0,0
1777001392241,368,Request to Get Repository Details,200,OK,Git API Performance Testing 1-46,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,367,0,47
1777001392297,350,Request to Update Repository Details,200,OK,Git API Performance Testing 1-43,text,true,,8028,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,350,0,0
1777001392340,379,Request to Get Repository Details,200,OK,Git API Performance Testing 1-47,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,379,0,43
1777001392394,328,Request to Update Repository Details,200,OK,Git API Performance Testing 1-44,text,true,,8030,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,328,0,0
1777001392441,365,Request to Get Repository Details,200,OK,Git API Performance Testing 1-48,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,364,0,45
1777001392551,323,Request to Update Repository Details,200,OK,Git API Performance Testing 1-45,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,323,0,0
1777001392541,365,Request to Get Repository Details,200,OK,Git API Performance Testing 1-49,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,365,0,44
1777001392609,334,Request to Update Repository Details,200,OK,Git API Performance Testing 1-46,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,333,0,0
1777001392640,383,Request to Get Repository Details,200,OK,Git API Performance Testing 1-50,text,true,,8101,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,383,0,45
1777001392720,340,Request to Update Repository Details,200,OK,Git API Performance Testing 1-47,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,340,0,0
1777001392740,364,Request to Get Repository Details,200,OK,Git API Performance Testing 1-51,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,364,0,45
1777001392806,338,Request to Update Repository Details,200,OK,Git API Performance Testing 1-48,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,337,0,0
1777001392841,361,Request to Get Repository Details,200,OK,Git API Performance Testing 1-52,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,361,0,50
1777001392907,341,Request to Update Repository Details,200,OK,Git API Performance Testing 1-49,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,341,0,0
1777001392941,367,Request to Get Repository Details,200,OK,Git API Performance Testing 1-53,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,367,0,48
1777001393023,338,Request to Update Repository Details,200,OK,Git API Performance Testing 1-50,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,338,0,0
1777001393039,367,Request to Get Repository Details,200,OK,Git API Performance Testing 1-54,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,367,0,43
1777001393104,347,Request to Update Repository Details,200,OK,Git API Performance Testing 1-51,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,347,0,0
1777001393140,354,Request to Get Repository Details,200,OK,Git API Performance Testing 1-55,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,354,0,50
1777001393202,329,Request to Update Repository Details,200,OK,Git API Performance Testing 1-52,text,true,,8031,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,328,0,0
1777001393240,368,Request to Get Repository Details,200,OK,Git API Performance Testing 1-56,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,368,0,48
1777001393308,335,Request to Update Repository Details,200,OK,Git API Performance Testing 1-53,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,334,0,0
1777001393342,368,Request to Get Repository Details,200,OK,Git API Performance Testing 1-57,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,368,0,44
1777001393406,366,Request to Update Repository Details,200,OK,Git API Performance Testing 1-54,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,366,0,0
1777001393439,372,Request to Get Repository Details,200,OK,Git API Performance Testing 1-58,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,371,0,44
1777001393494,345,Request to Update Repository Details,200,OK,Git API Performance Testing 1-55,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,345,0,0
1777001393540,360,Request to Get Repository Details,200,OK,Git API Performance Testing 1-59,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,359,0,46
